season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2021-22,2021,1,Region 2,11.7,34.2,8.4,20.4,18.4,1,7.8,28.5,3.7,15,11.6,0,15.5,39.8,13,25.9,25.3,8,2556,2303,3728,2495,2835,1866
2021-22,2021,1,Region 3,12.4,39,11.6,23.1,18.5,3.3,6.3,34.3,5.3,16.6,11.5,0.5,18.4,43.7,17.9,29.6,25.5,6.1,3964,4828,4555,4025,4333,4328
2021-22,2021,1,Region 4,15.4,33.4,14.3,18,21.4,7.5,11.3,28.6,11.4,14.4,14.2,4.5,19.5,38.2,17.2,21.6,28.5,10.5,476,4430,1808,3149,4388,3605
2021-22,2021,1,Region 5,16.5,30.8,5.3,30.9,19.4,1,11.8,24.1,0,24.6,15.8,0,21.1,37.5,10.9,37.2,23,5,1973,4589,953,2073,1180,5473
2021-22,2021,1,Region 6,9.7,31.6,4.3,24.8,21.9,1.1,4.4,27.6,0,21.5,18.8,0,15,35.6,11.1,28.1,25.1,6.2,671,5465,2680,3790,798,700
2021-22,2021,1,Region 7,15.5,36.9,11.3,25,15.3,1,9.7,33.1,6.5,21.1,10.7,0,21.3,40.7,16.2,29,19.9,4.8,3549,4958,3623,2262,610,4517
2021-22,2021,1,Region 8,10.6,30.6,5.7,25.3,8.7,2.2,6.9,26.4,0,20.1,3.7,0,14.4,34.8,12.7,30.5,13.8,5.7,2374,2079,3554,1372,3672,1260
2021-22,2021,1,Region 9,17.4,32.1,17.6,22.8,23.9,1,10.3,28,11.9,15.5,21,0,24.4,36.2,23.4,30.1,26.8,6.2,459,4225,1443,3558,1005,4849
2021-22,2021,2,National,19.2,30.8,9.5,26.7,18.3,5.6,12.4,26.7,6.9,23,12.2,1.6,26.1,34.9,12.1,30.5,24.5,9.7,786,4133,5194,1592,263,5329
2021-22,2021,2,Region 1,22.6,31.7,9.9,22.1,25.5,1,15.3,27.2,6.4,16.2,20.1,0,29.9,36.1,13.5,28,30.9,6.1,2516,786,4214,2223,2378,5437
2021-22,2021,2,Region 10,21.6,28.6,12.1,25.7,24.9,6.4,14.5,24.7,8,18.9,17.7,0.3,28.7,32.6,16.3,32.6,32.1,12.6,474,3933,5352,3871,1871,4821
2021-22,2021,2,Region 2,22.7,35.2,7.2,20.9,18.7,8.4,16.2,30.4,1.6,15.7,14.5,1.8,29.2,39.9,12.8,26.1,23,15.1,517,5138,3327,1500,1729,3770
2021-22,2021,2,Region 3,17.2,36.4,22.7,24.8,22.3,4,11.5,30.4,19.9,18.6,17.5,0.5,22.9,42.5,25.4,31,27.1,7.4,2271,463,3018,1513,5454,277
2021-22,2021,2,Region 4,13.6,27,18.7,27.8,21.7,12.5,8.7,22.2,13.7,23.7,14.6,5.2,18.5,31.9,23.6,31.8,28.8,19.7,793,606,3401,1270,5388,4055
2021-22,2021,2,Region 5,20.6,36.8,12.9,26.3,28,8.5,17.9,30.2,6.8,21.4,23.5,2,23.4,43.4,19,31.1,32.4,15,2843,4310,1830,3913,1036,5057
2021-22,2021,2,Region 6,17.9,42.1,13,25.3,23.1,8.4,14.7,38.9,8.8,18.6,19.5,2.9,21.1,45.4,17.2,32,26.7,13.9,2057,3719,2761,3456,5284,3609
2021-22,2021,2,Region 7,19.6,44.1,26.3,31.5,24.6,3.9,14.7,37.2,20.4,26.9,21.6,0.3,24.5,50.9,32.2,36,27.6,7.5,2750,4107,4193,3117,5432,422
2021-22,2021,2,Region 8,20.8,37.9,12.8,23.3,23.7,12.7,14.3,33.8,9.1,17.2,19.2,8.2,27.3,42,16.5,29.5,28.1,17.3,4473,4284,4549,704,4905,1405
2021-22,2021,2,Region 9,15.2,35.9,18.1,26.9,21.7,2.7,9.4,29.3,11.9,19.6,18.5,0,20.9,42.4,24.4,34.2,24.9,9.1,2137,5204,3145,446,2098,2497
2021-22,2021,3,National,18.3,39.6,17.2,28.8,28.6,5.7,12.1,33.5,12.6,25.5,22.4,0,24.5,45.7,21.9,32.1,34.7,12.9,984,2698,2186,3224,3400,2526
2021-22,2021,3,Region 1,22,37.3,16.6,26.8,26.2,4.4,16.1,33.1,13.5,21,23.2,0,27.9,41.6,19.7,32.6,29.3,10.6,3111,675,4938,4909,2586,2048
2021-22,2021,3,Region 10,20.7,45,16.4,30.8,21.2,4.5,13.2,37.7,10.1,25.2,17.8,0,28.1,52.2,22.6,36.5,24.7,11.3,4522,3010,497,3736,547,2785
2021-22,2021,3,Region 2,24.8,40.6,16.9,21.1,27.4,12,17.5,37.7,12.5,18.2,24.5,9.3,32.2,43.5,21.2,24.1,30.3,14.6,736,1481,605,4673,1693,795
2021-22,2021,3,Region 3,22.8,39.7,15.8,35.6,25.1,3.5,18.4,35.3,11.9,32.7,20.5,0,27.2,44.1,19.8,38.5,29.8,7,1903,3116,3629,3529,2020,3259
2021-22,2021,3,Region 4,23.6,30.3,13.9,32.3,23.5,15.7,19.5,25.1,10.7,25.9,17.3,12,27.8,35.4,17.1,38.7,29.7,19.5,2247,1151,831,2573,401,1289
2021-22,2021,3,Region 5,20,47.3,18.5,33.1,20.8,9.7,12.7,41.6,12.2,26.1,16.9,3.6,27.3,53,24.8,40.1,24.7,15.8,1830,4881,2786,2119,1087,1412
2021-22,2021,3,Region 6,21.9,40.7,20.3,34.3,27.9,11.4,18.8,34.3,14.6,28.5,25.2,7.3,25,47.1,26,40.1,30.5,15.5,5040,4337,910,4297,4583,2196
2021-22,2021,3,Region 7,29.2,33.5,23,31.2,32.8,8.5,22.8,26.7,16.4,24.2,27.7,4.7,35.6,40.3,29.7,38.2,37.9,12.3,764,3778,2867,4162,524,1579
2021-22,2021,3,Region 8,29.7,38.5,8.6,25.4,20,7.8,24.3,34.4,4.1,18.5,13.3,5.1,35.1,42.6,13,32.3,26.7,10.4,2799,417,3848,364,3276,2644
2021-22,2021,3,Region 9,21.4,44,13.5,30.3,19.2,14.7,17.4,41.3,10.1,23.7,13.9,9,25.3,46.7,16.9,37,24.6,20.4,3076,2107,2535,1802,322,4088
2021-22,2021,4,National,27.5,38.5,27.7,33.8,27.1,19.6,21.1,31.4,23.6,27.1,22.9,13,33.9,45.6,31.9,40.5,31.3,26.1,2286,1333,2272,1644,2929,4063
2021-22,2021,4,Region 1,24.5,47.9,22.1,24.8,26.8,8.3,20.3,43.6,17.9,18.2,20.6,2.9,28.8,52.1,26.4,31.5,33.1,13.8,1621,3661,2653,4689,3904,2291
2021-22,2021,4,Region 10,21.8,39.7,17.7,30.4,25.2,7.4,15.7,34.1,10.5,25.6,21.4,3.7,27.9,45.4,24.9,35.3,29,11.1,3666,4862,609,1103,1329,985
2021-22,2021,4,Region 2,29,41.3,30.1,36.5,29.8,14.3,24.2,36.1,25.5,29.3,27.2,11,33.8,46.6,34.8,43.6,32.3,17.5,2520,4461,2118,1295,3902,1765
2021-22,2021,4,Region 3,32.9,44.9,18.5,30.7,39.9,27.9,30.2,37.4,12.5,27.1,33.1,22.8,35.5,52.3,24.4,34.2,46.7,32.9,3333,3092,272,4703,1140,5212
2021-22,2021,4,Region 4,31.2,42.9,28.3,29.2,31,18.4,24.5,36.2,22.9,23,27.2,11.2,37.9,49.6,33.6,35.4,34.8,25.6,888,2173,5069,5364,5342,3057
2021-22,2021,4,Region 5,34.5,45,17.1,34,27.5,13,31.3,40.5,10,31.2,23.5,5.7,37.8,49.5,24.3,36.7,31.6,20.3,3994,4412,4648,5000,2270,5418
2021-22,2021,4,Region 6,23.3,40.9,21.5,37.6,37.2,12.8,18.2,35.7,18.8,30.1,29.9,9.5,28.4,46.1,24.2,45,44.4,16.1,3581,3849,705,2808,2487,5456
2021-22,2021,4,Region 7,24.8,39.8,26.3,38,34.9,16.3,21.4,35.6,19.4,31.6,29,9.5,28.3,44,33.1,44.4,40.9,23.1,3065,1678,2918,5201,1634,1771
2021-22,2021,4,Region 8,16.3,37.9,21.5,31.9,33.2,19.6,9.1,31.3,14.3,28.1,28.2,16.4,23.6,44.4,28.8,35.6,38.2,22.8,1925,2089,3198,496,2178,4969
2021-22,2021,4,Region 9,26.4,43,28.9,35.5,27.9,9,22.6,37.6,25.4,28.6,22.7,3.1,30.2,48.4,32.4,42.4,33,14.8,677,2114,1768,2799,5199,4058
2021-22,2021,5,National,35.4,50.1,28.6,35.4,36.9,11.4,28.1,43.1,24.7,32.5,31.2,6.2,42.6,57.2,32.4,38.3,42.7,16.7,1452,2204,3556,1217,1643,2685
2021-22,2021,5,Region 1,32.2,51.4,25.8,41.4,37.5,19.7,25.6,48,19.2,38.1,32.3,13.5,38.8,54.8,32.4,44.6,42.8,26,1974,5306,3848,1330,5004,2194
2021-22,2021,5,Region 10,24.1,47.8,21.4,33.6,34.9,17.1,20.9,40.7,16.9,30.3,28,13.3,27.3,54.9,25.9,36.8,41.8,21,3058,3853,1569,3905,4239,2944
2021-22,2021,5,Region 2,33.3,47.8,26.1,37.6,30.2,19.6,30.2,45.2,20.1,30.2,27.6,13.4,36.4,50.3,32.1,45.1,32.7,25.7,5482,4227,5448,5457,3656,5091
2021-22,2021,5,Region 3,31.3,44.8,27.6,33.6,35,22.8,26.9,41.3,20.8,30.4,29.9,19.9,35.7,48.3,34.4,36.9,40.1,25.8,857,4939,1616,2932,614,2656
2021-22,2021,5,Region 4,32.5,43.9,26.3,39.5,28.9,13.4,27,41.2,22,33,25.6,7.2,38,46.5,30.7,46.1,32.2,19.6,4189,1350,4297,2054,344,4391
2021-22,2021,5,Region 5,36.2,47.3,24.7,37.9,40.5,11.1,28.8,40,20,33.5,33.4,8.3,43.6,54.7,29.4,42.2,47.5,13.8,513,2130,3778,3177,4671,2911
2021-22,2021,5,Region 6,31.3,50.1,24.5,39.3,32.3,16.8,28.5,42.9,18.8,33.6,26.7,9.9,34.1,57.2,30.1,45.1,38,23.7,3605,3264,3915,3503,4845,1632
2021-22,2021,5,Region 7,30.1,46.7,31,41.1,30.7,18.4,24.8,40.4,25.9,33.8,24,14.7,35.4,53,36.2,48.4,37.3,22,1651,1098,735,3232,5491,2567
2021-22,2021,5,Region 8,34.7,49,27.8,44.7,39.6,19.7,29,45.2,22.4,38.5,37,13.9,40.3,52.8,33.2,51,42.2,25.5,4668,4798,4129,4805,4753,3596
2021-22,2021,5,Region 9,30.2,49.1,30.4,30.2,24.9,21.3,25,42,25.4,22.7,21.5,15.7,35.4,56.2,35.3,37.7,28.4,26.9,3275,4813,1876,4142,4144,3907
2021-22,2021,6,National,38.4,55,29.1,42,39.1,26.3,34.4,49.3,25,35.6,35.8,20.7,42.4,60.8,33.2,48.5,42.4,32,938,3245,2019,2905,2970,3283
2021-22,2021,6,Region 1,31.6,54.2,26.4,39.9,39.9,21,25.6,46.9,19.4,36.4,33.5,13.7,37.6,61.5,33.4,43.3,46.3,28.3,1472,2048,2065,2546,771,3850
2021-22,2021,6,Region 10,36.5,49.7,23.8,41.9,30.2,24,33.4,45.1,19.1,35,27.1,18.5,39.6,54.3,28.5,48.8,33.4,29.6,2712,1746,2648,2979,2715,255
2021-22,2021,6,Region 2,33.4,51.3,33.3,46.2,35.6,17.8,26.4,48.3,25.9,42.8,32.5,10.5,40.3,54.3,40.6,49.7,38.7,25.2,3728,1514,2436,2534,1110,1012
2021-22,2021,6,Region 3,37.2,58.3,30.2,45.2,47.3,24.1,32.8,52.5,27,42.4,42.9,17.8,41.7,64,33.4,48.1,51.7,30.5,879,4018,2982,2643,4728,2021
2021-22,2021,6,Region 4,40.3,55.6,29.6,37.6,35.6,23.2,37,48.1,25,31,30,18.4,43.6,63,34.2,44.2,41.2,28.1,1423,3466,5066,1463,3074,1291
2021-22,2021,6,Region 5,34.9,57.3,38.6,37.1,47.5,20.7,28.9,51.2,33,33.2,41,14.8,40.9,63.4,44.1,41,54.1,26.7,2363,3158,4222,3053,1430,3316
2021-22,2021,6,Region 6,33.9,58,27.6,42.4,36.4,25.3,30,51.2,23.3,36.6,30.6,17.9,37.9,64.8,32,48.2,42.1,32.7,2847,2078,3049,3540,4918,3876
2021-22,2021,6,Region 7,41.2,54.2,28.6,44.2,36.8,18.7,37.2,47.9,25.7,41.5,32.8,13.7,45.3,60.4,31.5,46.9,40.8,23.7,4586,684,1874,1089,4044,2726
2021-22,2021,6,Region 8,36.1,52,33.2,46.5,34.7,14.5,32.5,45.1,28.4,39.6,27.9,11.4,39.7,58.9,37.9,53.3,41.5,17.6,1478,2669,3495,362,2735,3772
2021-22,2021,6,Region 9,36.3,45.4,27.1,43.9,34.6,21.9,30.9,39.2,20.9,38.6,27.4,15.4,41.6,51.6,33.4,49.2,41.9,28.4,3677,4544,1571,3998,3409,927
2021-22,2021,7,National,38,64.3,34.1,44.9,37.4,20.9,31.9,58,30.3,37.5,33,13.9,44.1,70.6,37.8,52.2,41.9,27.9,3288,3780,4087,3328,589,2689
2021-22,2021,7,Region 1,33.3,56.5,38.4,42.9,43.9,30.9,28.8,50.2,35.8,39.9,39.5,23.7,37.9,62.8,41.1,45.9,48.2,38.1,551,1549,4938,2719,2089,4667
2021-22,2021,7,Region 10,35.1,56.6,35.2,47.5,39.7,20.9,31.7,52,32,43.6,35.6,14.3,38.4,61.3,38.4,51.5,43.9,27.4,5207,4749,5234,4742,807,1362
2021-22,2021,7,Region 2,40.3,62.4,36.8,48.6,43.3,23.1,35.2,56.9,33.5,44.1,36.1,18.8,45.4,68,40,53.2,50.6,27.3,4271,4422,2764,5351,1532,3775
2021-22,2021,7,Region 3,43.8,64.2,39.2,48.6,46.5,33.7,37.7,60.7,32.7,44.8,42.5,30.2,49.9,67.6,45.7,52.5,50.4,37.1,4056,2848,4736,3978,1366,3176
2021-22,2021,7,Region 4,36.1,58.6,39.4,44.6,41,26.9,30.2,55.7,36.7,38.5,38.4,19.5,42,61.6,42.1,50.6,43.7,34.3,3990,4352,2879,2939,3719,2064
2021-22,2021,7,Region 5,34.3,59.1,35.3,38.4,37.1,25.7,27.6,54.9,31.5,35.4,32.4,18.5,41.1,63.3,39.2,41.4,41.8,32.8,5070,939,3973,4954,4639,3601
2021-22,2021,7,Region 6,37.7,59.1,32.1,51,35.7,22.7,33.5,55.7,28.9,47.4,28.5,16.2,41.9,62.5,35.3,54.7,42.9,29.2,1663,3994,2899,3545,5347,5058
2021-22,2021,7,Region 7,46.1,60.1,34.9,39,44.3,30,40.3,54.1,30.9,32.3,40.8,22.5,52,66.1,38.9,45.7,47.9,37.4,3591,2307,563,4180,3050,4255
2021-22,2021,7,Region 8,35.6,65.7,30.3,51,46.1,31.7,29.7,61.6,26.1,47.9,40.7,28.9,41.6,69.8,34.6,54.1,51.5,34.4,3812,2405,4320,1118,3785,3404
2021-22,2021,7,Region 9,40.2,56.5,36.7,51.5,45.6,23.2,33,52.8,30.2,46.2,41.3,20.7,47.5,60.3,43.1,56.9,49.9,25.8,1019,4765,3990,741,5257,4292
2021-22,2021,8,National,44.4,64,34,53,41.9,28.6,39.6,60.6,29.1,46.3,37,21.3,49.2,67.4,38.9,59.7,46.7,35.9,3517,3293,4171,901,2586,2368
2021-22,2021,8,Region 1,37.3,61.4,43.7,51.7,43.9,36,30,57.5,41.1,45.5,36.4,31.6,44.5,65.2,46.2,58,51.3,40.4,1244,4536,4052,3287,4656,3878
2021-22,2021,8,Region 10,38,53.6,43.3,51.8,35.4,31.6,32.6,46.7,38.3,49,32.6,25.8,43.4,60.5,48.3,54.6,38.1,37.3,2748,2942,1500,3161,4694,4404
2021-22,2021,8,Region 2,42.7,57.9,42.5,49,39.9,32,38.7,55.1,39.3,41.7,34.7,27.8,46.8,60.6,45.6,56.3,45.1,36.1,4606,2457,1391,5231,788,2054
2021-22,2021,8,Region 3,43.9,64.7,40.4,51.4,48.3,35.1,38.2,61,34.6,47.7,43.5,30.1,49.5,68.5,46.2,55.2,53,40,4729,3059,5289,5227,3304,5166
2021-22,2021,8,Region 4,46,60.4,37.9,55.2,42.1,27.6,39.5,53.2,35.4,48.4,36,22.4,52.5,67.6,40.4,62,48.2,32.8,2858,3755,1146,3117,4362,5109
2021-22,2021,8,Region 5,38.9,67.2,32.9,51.7,48,34,35.9,61.6,27.1,45.1,42.1,28.4,41.9,72.8,38.7,58.4,53.9,39.6,2615,2142,5217,3543,1044,860
2021-22,2021,8,Region 6,49.3,55.1,31.9,54.7,52.4,32.4,43.8,50.6,28.8,49.1,47.9,28.4,54.8,59.5,35,60.2,57,36.4,1094,4150,1234,1443,1057,3232
2021-22,2021,8,Region 7,41,68.4,35,52.6,46.2,32.1,38.3,64.2,32.4,48.7,43.3,25.6,43.7,72.6,37.5,56.5,49,38.6,1463,1771,2686,2285,271,2734
2021-22,2021,8,Region 8,42.7,58.2,30.8,48.8,41.8,21.2,37.8,53.4,25.2,46.1,37.6,17.4,47.6,62.9,36.4,51.6,46,25,5080,4063,336,2173,4036,2403
2021-22,2021,8,Region 9,45,62,36,47,53.6,25,38.9,55.4,32.5,43.8,50.4,18.2,51,68.6,39.6,50.2,56.8,31.9,506,2806,2197,1163,1671,4982
2021-22,2021,9,National,43.8,64.6,37.7,55.1,44.1,35.1,37.5,59.4,31.8,48.3,40.3,30.5,50.1,69.7,43.6,61.9,48,39.8,4236,5070,4890,457,3777,4000
2021-22,2021,9,Region 1,39.9,57,39.3,48.5,51.5,28.1,34.4,50.3,32.9,44,48.9,22.7,45.4,63.7,45.8,53,54.1,33.6,2044,3097,4715,1575,886,1544
2021-22,2021,9,Region 10,42.2,55.9,42.5,50.9,44.5,30.9,38.3,50.7,38.4,45.6,40.1,26.5,46.1,61.1,46.5,56.2,48.8,35.3,3361,3822,2117,2209,2763,1636
2021-22,2021,9,Region 2,49.5,59.3,37.8,47.1,46.9,30.3,46.4,53.5,34.1,42.3,41.6,26.3,52.5,65.2,41.5,51.8,52.1,34.2,1721,2559,3120,2194,1086,3968
2021-22,2021,9,Region 3,48.2,57.4,42.6,46.4,51.6,32,44.1,53.8,40.1,40.1,44.5,26.5,52.4,60.9,45.2,52.7,58.6,37.4,4547,5398,1382,4459,2050,1923
2021-22,2021,9,Region 4,47.9,59.4,38.8,47.3,36.3,27,43.6,52.9,31.5,42.7,33.2,20.9,52.2,65.9,46.1,51.8,39.4,33.1,2869,5435,2133,3987,2351,2526
2021-22,2021,9,Region 5,43.1,64.5,43.9,43.6,52.4,31,37.8,57.5,37.5,37.9,48.6,25.2,48.3,71.6,50.3,49.3,56.2,36.8,5132,3384,4808,5451,3348,901
2021-22,2021,9,Region 6,48.6,57.5,39.3,48.8,46.1,29.9,41.3,50.1,36,42.9,39.8,23.6,55.9,64.9,42.6,54.7,52.4,36.1,4375,1718,3505,610,4926,4733
2021-22,2021,9,Region 7,50.6,65,46.6,55.4,48.9,30.1,47.8,61.8,42,49.9,43.8,23.9,53.5,68.1,51.2,60.9,53.9,36.3,3858,2540,2978,370,3199,2405
2021-22,2021,9,Region 8,39.3,54.8,37.5,54,41,26.1,34.8,48,30.1,49.6,38.4,21.4,43.8,61.7,45,58.5,43.7,30.7,2163,1200,2190,5087,881,1950
2021-22,2021,9,Region 9,40.3,64,36.1,46.7,52,34,34.8,57.5,29.7,41.5,47.2,31.3,45.7,70.6,42.5,51.9,56.8,36.8,2528,4698,723,5030,4425,1263
2021-22,2021,10,National,41.3,59.9,40.6,43.4,46.9,27.5,35.1,53.9,34,39.3,43.6,22.5,47.5,65.8,47.2,47.5,50.2,32.6,1499,2112,1979,2376,408,556
2021-22,2021,10,Region 1,46.3,64.1,42,56.7,46.8,35.1,41.1,57.6,36.3,51.6,43.2,28.9,51.5,70.7,47.7,61.8,50.5,41.3,1217,4681,5174,5232,4028,2405
2021-22,2021,10,Region 10,38.7,60.3,40.2,42.1,45.7,21.9,33.4,53.3,34.3,36.8,38.7,15.6,44,67.3,46.2,47.4,52.7,28.1,4386,4837,5468,5103,1990,4514
2021-22,2021,10,Region 2,46.8,60.7,31.5,47.1,45.9,29.1,41,57.8,27.7,41.3,39.9,26.3,52.6,63.5,35.2,53,52,32,3474,3575,5304,1837,4047,3266
2021-22,2021,10,Region 3,44,62.7,38.9,48.9,46.1,25.2,40.7,55.5,35.9,41.4,43.1,19.6,47.4,69.9,42,56.4,49.2,30.7,3716,2217,700,3548,1081,528
2021-22,2021,10,Region 4,41.7,63.2,34.8,53.4,44.8,31.1,38.9,59.6,30.2,46.6,37.4,28.2,44.5,66.7,39.4,60.2,52.2,34,3576,792,3282,3019,2174,2601
2021-22,2021,10,Region 5,36.7,54,43.6,51,40.6,31.7,31.7,50.8,37.6,48.4,37.2,24.8,41.7,57.1,49.6,53.5,44.1,38.6,1988,3361,2059,2531,1662,4206
2021-22,2021,10,Region 6,49.5,62.4,41.5,61.1,42.2,34.3,42.6,57.7,36.8,54.3,36.1,31.5,56.3,67.1,46.2,67.8,48.3,37.1,4744,1247,780,712,544,5238
2021-22,2021,10,Region 7,48.3,65.4,42.2,54.4,49.8,36,41.4,62.4,39.1,50.5,45.8,31,55.2,68.3,45.3,58.2,53.8,41,542,2195,1636,744,4901,5400
2021-22,2021,10,Region 8,45.9,66.4,36.1,47.3,48,21.2,38.7,62.3,30.5,43.8,44.9,16.8,53.1,70.4,41.7,50.9,51.2,25.6,2081,4545,5348,3083,1808,5497
2021-22,2021,10,Region 9,43.5,52.7,39.1,46,45.2,30.4,38.4,45.2,33.7,42.7,38.2,23.9,48.5,60.2,44.5,49.3,52.3,36.8,3082,1752,3219,1201,3543,4487
2021-22,2021,11,National,37.4,63.5,31.1,53.9,47.1,27.8,32.9,59,27,47.6,42.1,21.8,41.8,68,35.2,60.3,52,33.8,3577,3493,3516,3781,776,3686
2021-22,2021,11,Region 1,44.9,58.1,37.7,48.7,40.5,28.9,41.3,52.7,32.7,41.5,36.1,26.2,48.4,63.5,42.8,55.9,44.8,31.5,1463,900,4681,4712,4246,1431
2021-22,2021,11,Region 10,47.2,59.7,44.6,48,55.3,33.5,43.5,54.2,41.4,44.1,50.6,29.5,51,65.3,47.8,51.9,60.1,37.6,2458,1712,3843,1460,4767,740
2021-22,2021,11,Region 2,41.3,62.6,37.1,42.7,44.6,33.4,37.9,59.6,30.5,38.9,37.8,26.4,44.8,65.7,43.6,46.4,51.5,40.4,1565,446,5341,3949,1598,5024
2021-22,2021,11,Region 3,41.2,66,35.7,57.2,43.9,37.8,38.1,61.3,30.3,50,37.2,31.4,44.4,70.7,41.2,64.3,50.6,44.2,2820,2184,5336,1033,1925,2631
2021-22,2021,11,Region 4,45.6,62.9,42.4,47.8,45.2,28.2,40.4,56.4,38.6,44.2,38.3,21.2,50.9,69.4,46.1,51.5,52.1,35.1,1710,4056,3922,2468,5356,4160
2021-22,2021,11,Region 5,47.6,61.7,33.8,51,44.8,37.5,43.7,58.5,28.5,45.8,38.8,32.5,51.5,64.8,39.1,56.3,50.8,42.4,2480,4538,5042,3025,2404,1717
2021-22,2021,11,Region 6,46.9,64.4,39.7,49.5,45.6,33.5,39.8,61.5,36.8,45.1,41.2,26.6,54,67.4,42.5,53.8,49.9,40.3,5374,4264,1444,1522,2831,2403
2021-22,2021,11,Region 7,48.5,60.2,41.8,51.3,46.8,33.5,42.7,54.6,39,47.7,44,26.3,54.2,65.8,44.7,54.9,49.7,40.7,2732,3415,5274,4284,4261,2094
2021-22,2021,11,Region 8,38.5,59.9,42,49.8,49.4,28.3,35.6,54.3,37,42.8,42.8,24.7,41.4,65.6,47,56.8,56,31.9,2566,4805,1283,1398,3267,2235
2021-22,2021,11,Region 9,39.4,54.1,39.6,49.9,47.5,34.8,36.8,47.1,32.6,44.9,44.5,32,41.9,61.1,46.6,54.9,50.5,37.5,613,1022,3067,2915,5354,3958
2021-22,2021,12,National,38,61,37,52.3,44.5,31,33.8,57.7,33,45.6,38.9,27.6,42.2,64.3,41,59,50.1,34.4,1314,3271,1972,1428,4948,5157
2021-22,2021,12,Region 1,39.7,60.6,34.4,47.5,51.4,31.3,36.8,56.3,29.4,43.1,44.4,26.7,42.6,64.9,39.4,51.8,58.4,36,5345,4951,1595,1133,1996,537
2021-22,2021,12,Region 10,49.3,60.8,42.5,55.2,43.4,28.1,42.9,54.7,37.1,49,39.1,22.8,55.8,66.9,47.9,61.3,47.8,33.4,4335,863,1762,4024,682,1950
2021-22,2021,12,Region 2,44.7,58.8,34.9,52.6,44.6,22.5,37.6,52.5,28.6,46,40.9,16.5,51.8,65,41.1,59.2,48.4,28.4,5374,3299,1274,3445,5445,5061
2021-22,2021,12,Region 3,49.8,67.1,43.6,52.3,52.7,31.2,46.7,61.8,39.5,49.3,48.1,26.4,52.8,72.4,47.7,55.3,57.3,36,1620,890,493,918,930,2545
2021-22,2021,12,Region 4,48,56.4,33.1,51.1,46.4,31.3,41.7,51.9,27.6,45.2,42.8,25.6,54.3,60.8,38.6,57,50,36.9,1794,2037,4642,4762,3815,4613
2021-22,2021,12,Region 5,38.3,62.3,37.3,43,45,30.4,33.1,56.7,31.3,37.8,41.9,27.3,43.6,67.8,43.2,48.2,48.1,33.6,2757,303,1052,1318,4055,5463
2021-22,2021,12,Region 6,48.5,59.9,42.5,53.7,49.1,30.1,41.4,54.6,39,49.1,46,25,55.7,65.1,46,58.3,52.2,35.2,4498,4481,333,440,4200,1959
2021-22,2021,12,Region 7,43.9,64.6,35.2,58.1,56,32.9,37.9,57.5,31.3,55.1,50.4,27.5,50,71.8,39.1,61.1,61.6,38.2,1396,2837,1229,4299,4695,2586
2021-22,2021,12,Region 8,42.8,56.1,37.1,43.9,42.9,32.7,35.5,50,31.3,41.1,37,29.9,50.1,62.3,43,46.7,48.8,35.5,4914,2144,4690,555,4318,2937
2021-22,2021,12,Region 9,41.1,64.4,42.9,56.4,53.8,35.3,35.7,61,39.2,52.4,50.3,31.3,46.6,67.9,46.6,60.4,57.3,39.3,2029,2539,4483,2703,3230,2072
2022-23,2022,1,National,17.2,33.6,9,17.6,14.2,1.2,14.2,28.9,4,14.4,7.4,0,20.2,38.4,14,20.7,21,7.5,4804,4287,3389,2688,4804,434
2022-23,2022,1,Region 1,13.6,30.8,1,19.6,19.4,3.5,8.2,27.5,0,13.2,13.4,0,19,34.1,5.3,25.9,25.5,7.3,3881,786,564,1797,4073,2354
2022-23,2022,1,Region 10,7.2,25.3,4.5,22.8,14.6,2.3,1,19.9,0,15.6,9.1,0,13.4,30.7,10.1,30,20.1,5.3,4615,2731,667,4895,5285,3265
2022-23,2022,1,Region 2,7.8,32.4,13.6,20.2,19.4,5.8,3.9,25.8,10.7,16.3,14.5,2.7,11.7,39,16.5,24.1,24.3,9,5108,370,5309,1847,5335,2613
2022-23,2022,1,Region 3,11.3,36,8.1,22.3,23.3,6.8,5.9,29.1,1.5,17.8,17.7,1.4,16.6,42.9,14.7,26.9,28.9,12.2,2988,2679,819,4940,2677,3556
2022-23,2022,1,Region 4,11.7,30.8,10.4,16.5,17.6,2.2,7.4,26.1,6.2,11.3,14.9,0,16,35.5,14.6,21.6,20.3,8.3,2829,487,4992,3900,315,911
2022-23,2022,1,Region 5,15.4,28,15.9,23,13,1,8.5,25.1,11.6,19.5,7.6,0,22.2,31,20.2,26.5,18.4,5.9,3989,1903,3087,3452,618,2956
2022-23,2022,1,Region 6,13,30.5,9.7,21.7,15.2,7,8.7,25.1,5.6,17.7,10.7,0,17.3,35.8,13.9,25.7,19.7,14.5,1497,4306,4612,1536,2820,4142
