season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2018-19,2018,5,Region 5,47.2,67.5,70.3,60.9,48.3,34.7,45.6,66.1,68,58.9,45.9,33.3,48.8,68.9,72.6,62.9,50.7,36.1,11367,14109,5324,6990,4004,13599
2018-19,2018,5,Region 6,47.2,67.6,71.6,62.6,51.7,32.9,44.5,65.2,69.2,60.4,49.4,30.9,49.9,70,74,64.8,54,34.9,6639,9402,7190,7649,6259,8385
2018-19,2018,5,Region 7,49.9,71.5,72.9,62.6,51.7,38.6,47.9,69.9,69.3,59.8,47.5,36.8,51.9,73.1,76.5,65.4,55.9,40.4,8701,11898,2527,3190,2031,10761
2018-19,2018,5,Region 8,49.8,68,70.1,61.6,49.9,36.9,48,66.4,66.7,59,46.4,35.3,51.6,69.6,73.5,64.2,53.4,38.5,9444,12390,3857,4907,2861,12613
2018-19,2018,5,Region 9,43.6,68,73.9,64.4,49,32.7,40.9,65.1,69.1,59.9,43.8,30.5,46.3,70.9,78.7,68.9,54.2,34.9,5754,7367,3125,3786,2305,8525
2018-19,2018,5,United States,47.3,68.1,73.2,63.6,52.1,34.9,46.5,67.3,72,62.6,50.8,34.3,48.1,68.9,74.4,64.6,53.4,35.5,86254,112055,46248,59141,33969,103839
2018-19,2018,7,Region 1,,,2.2,1.4,1.5,,,,1.3,0.8,0.8,,,,3.1,2,2.2,,,,4089,5855,3263,
2018-19,2018,7,Region 10,0.1,,2.7,0.7,,0.4,0.1,,1.6,0.3,,0.2,0.1,,3.8,1.1,,0.6,5223,,2290,2926,,7071
2018-19,2018,7,Region 2,0.1,,2.2,1.4,1.4,,0.1,,1.5,0.8,0.6,,0.1,,2.9,2,2.2,,5472,,2924,3509,1875,
2018-19,2018,7,Region 3,0.1,,2.1,1.2,2,,0.1,,1.5,0.8,1.2,,0.1,,2.7,1.6,2.8,,10239,,7411,10028,4356,
2018-19,2018,7,Region 4,,,2.2,1.6,1.4,,,,1.7,1.2,0.8,,,,2.7,2,2,,,,7511,10301,5040,
2018-19,2018,7,Region 5,,,1.6,0.8,1,0.1,,,1.1,0.5,0.5,0.1,,,2.1,1.1,1.5,0.1,,,5324,6990,4004,13599
2018-19,2018,7,Region 6,0.1,,2.6,1.5,1.8,,0.1,,1.9,1,1.3,,0.1,,3.3,2,2.3,,6639,,7190,7649,6259,
2018-19,2018,7,Region 7,0.1,,1.8,,0.7,,0.1,,1,,0.3,,0.1,,2.6,,1.1,,8701,,2527,,2031,
2018-19,2018,7,Region 8,,,1.7,,,,,,1,,,,,,2.4,,,,,,3857,,,
2018-19,2018,7,Region 9,,,4,,,0.4,,,2.3,,,0.2,,,5.7,,,0.6,,,3125,,,8525
2018-19,2018,7,United States,0.1,0.3,2.5,1.3,1.3,0.3,0.1,0.3,2.2,1.1,1.1,0.3,0.1,0.3,2.8,1.5,1.5,0.3,86254,112055,46248,59141,33969,103839
2018-19,2018,8,Region 1,1.1,1.9,5.4,4.6,4.6,1.2,0.7,1.5,4.1,3.6,3.4,0.8,1.5,2.3,6.7,5.6,5.8,1.6,10668,13636,4089,5855,3263,9776
2018-19,2018,8,Region 10,0.9,1.6,7,3.3,4.9,1.3,0.5,1.2,4.8,2.4,3.5,0.9,1.3,2,9.2,4.2,6.3,1.7,5223,6871,2290,2926,1975,7071
2018-19,2018,8,Region 2,0.8,1.5,5.9,5.3,5.8,1.2,0.4,1.1,4.8,4.3,4.3,0.6,1.2,1.9,7,6.3,7.3,1.8,5472,6363,2924,3509,1875,6642
2018-19,2018,8,Region 3,1.4,2,6.7,4.8,4.8,1.1,1,1.6,5.6,4.1,3.7,0.9,1.8,2.4,7.8,5.5,5.9,1.3,10239,12388,7411,10028,4356,11148
2018-19,2018,8,Region 4,1.5,1.9,8.9,7.2,5.8,1.3,1.1,1.5,7.7,6.3,4.6,1.1,1.9,2.3,10.1,8.1,7,1.5,12747,17631,7511,10301,5040,15319
2018-19,2018,8,Region 5,1,1.9,6.7,4.5,4,1.4,0.8,1.5,5.8,3.9,3.2,1.2,1.2,2.3,7.6,5.1,4.8,1.6,11367,14109,5324,6990,4004,13599
2018-19,2018,8,Region 6,1.3,2,8.3,6.5,6,1.2,0.9,1.4,7.1,5.6,5.1,0.8,1.7,2.6,9.5,7.4,6.9,1.6,6639,9402,7190,7649,6259,8385
2018-19,2018,8,Region 7,1,1.5,7.1,5.1,4.2,1.1,0.8,1.1,5.5,4,2.9,0.7,1.2,1.9,8.7,6.2,5.5,1.5,8701,11898,2527,3190,2031,10761
2018-19,2018,8,Region 8,1,1.5,4.9,4.2,3.4,1,0.8,1.3,3.7,3.2,2.3,0.8,1.2,1.7,6.1,5.2,4.5,1.2,9444,12390,3857,4907,2861,12613
2018-19,2018,8,Region 9,1.6,2.1,9.5,6.5,5.3,1.7,1,1.5,7.1,4.8,3,1.3,2.2,2.7,11.9,8.2,7.6,2.1,5754,7367,3125,3786,2305,8525
2018-19,2018,8,United States,1.3,1.9,7.7,5.7,5.1,1.3,1.1,1.7,7.2,5.3,4.6,1.1,1.5,2.1,8.2,6.1,5.6,1.5,86254,112055,46248,59141,33969,103839
2018-19,2018,9,Region 1,7.6,13.4,21.6,17.7,16.2,5.6,6.8,12.2,19.2,15.9,14.2,4.8,8.4,14.6,24,19.5,18.2,6.4,10668,13636,4089,5855,3263,9776
2018-19,2018,9,Region 10,8.5,13.9,20,14.8,10.6,6.3,7.5,12.7,17.2,12.9,8.6,5.5,9.5,15.1,22.8,16.7,12.6,7.1,5223,6871,2290,2926,1975,7071
2018-19,2018,9,Region 2,7.8,11.8,22.9,19.2,16.4,5.4,6.6,10.6,20.6,17.5,14.1,4.4,9,13,25.2,20.9,18.7,6.4,5472,6363,2924,3509,1875,6642
2018-19,2018,9,Region 3,9.7,15.2,24.1,18,15.9,6.3,8.7,14,22.2,16.7,14,5.7,10.7,16.4,26,19.3,17.8,6.9,10239,12388,7411,10028,4356,11148
2018-19,2018,9,Region 4,7.6,13.7,20.6,17.1,14.8,5.3,6.8,12.7,18.9,15.9,13.1,4.7,8.4,14.7,22.3,18.3,16.5,5.9,12747,17631,7511,10301,5040,15319
2018-19,2018,9,Region 5,8.1,13.2,19.2,14.8,12.5,5.7,7.5,12.4,17.7,13.7,11.2,5.1,8.7,14,20.7,15.9,13.8,6.3,11367,14109,5324,6990,4004,13599
2018-19,2018,9,Region 6,8.5,13.2,19.7,17.5,14.4,5.2,7.1,11.8,18,16,13.1,4.4,9.9,14.6,21.4,19,15.7,6,6639,9402,7190,7649,6259,8385
2018-19,2018,9,Region 7,8.3,13.2,19,13.5,11.5,5.7,7.5,12.4,16.7,11.9,9.5,5.1,9.1,14,21.3,15.1,13.5,6.3,8701,11898,2527,3190,2031,10761
2018-19,2018,9,Region 8,7.5,13.5,17.9,13.3,11.2,5.4,6.7,12.5,15.7,11.7,9.3,4.8,8.3,14.5,20.1,14.9,13.1,6,9444,12390,3857,4907,2861,12613
2018-19,2018,9,Region 9,9.1,15.1,25.5,17.5,15.1,6,7.9,13.5,22,14.9,11.8,5.2,10.3,16.7,29,20.1,18.4,6.8,5754,7367,3125,3786,2305,8525
2018-19,2018,9,United States,8.3,13.8,21.4,16.7,14.2,5.7,7.9,13.4,20.6,16.1,13.4,5.5,8.7,14.2,22.2,17.3,15,5.9,86254,112055,46248,59141,33969,103839
2018-19,2018,10,Region 1,30.7,44.8,53.5,45.6,39.6,20.5,29.1,43.2,50.4,43.3,36.8,19.3,32.3,46.4,56.6,47.9,42.4,21.7,10668,13636,4089,5855,3263,9776
2018-19,2018,10,Region 10,30.1,44.1,44.5,39.1,28.4,19.3,28.3,42.3,40.8,36.3,25.2,18.1,31.9,45.9,48.2,41.9,31.6,20.5,5223,6871,2290,2926,1975,7071
2018-19,2018,10,Region 2,27.1,37.7,48,42.2,38.3,16.3,24.9,35.7,45.1,39.9,35.1,14.7,29.3,39.7,50.9,44.5,41.5,17.9,5472,6363,2924,3509,1875,6642
2018-19,2018,10,Region 3,33.5,47.3,51.7,45.1,38.3,21.3,31.9,45.5,49.4,43.3,35.7,20.1,35.1,49.1,54,46.9,40.9,22.5,10239,12388,7411,10028,4356,11148
2018-19,2018,10,Region 4,24.4,39.3,40.3,38.5,31.6,16.4,23,37.9,38.3,36.9,29.5,15.4,25.8,40.7,42.3,40.1,33.7,17.4,12747,17631,7511,10301,5040,15319
2018-19,2018,10,Region 5,29.3,42.5,44.3,38.6,29.9,17.7,28.1,41.1,42.3,37,28,16.7,30.5,43.9,46.3,40.2,31.8,18.7,11367,14109,5324,6990,4004,13599
2018-19,2018,10,Region 6,27.2,40.7,42.2,39.8,32.7,16.3,25,38.7,40,38,30.8,14.9,29.4,42.7,44.4,41.6,34.6,17.7,6639,9402,7190,7649,6259,8385
2018-19,2018,10,Region 7,33.4,47.5,43.6,41.4,32.7,21.6,31.8,46.1,40.5,38.9,29.7,20.4,35,48.9,46.7,43.9,35.7,22.8,8701,11898,2527,3190,2031,10761
2018-19,2018,10,Region 8,31.3,45.3,47.3,41.6,32.7,19.7,29.9,43.9,44.3,39.3,29.8,18.7,32.7,46.7,50.3,43.9,35.6,20.7,9444,12390,3857,4907,2861,12613
2018-19,2018,10,Region 9,24.8,40.3,47.8,36.8,29.9,15.2,22.6,37.9,43.4,33.4,25.8,14,27,42.7,52.2,40.2,34,16.4,5754,7367,3125,3786,2305,8525
2018-19,2018,10,United States,28.1,42,45.2,39.9,32.6,17.6,27.5,41.4,44.2,39.1,31.6,17.2,28.7,42.6,46.2,40.7,33.6,18,86254,112055,46248,59141,33969,103839
2018-19,2018,11,Region 1,42.2,59.8,69.4,60.7,54.3,29.7,40.6,58.2,66.3,58.4,51.4,28.1,43.8,61.4,72.5,63,57.2,31.3,10668,13636,4089,5855,3263,9776
2018-19,2018,11,Region 10,39.8,56.8,58,50.8,39,27.4,37.8,55,54.3,47.9,35.1,26,41.8,58.6,61.7,53.7,42.9,28.8,5223,6871,2290,2926,1975,7071
2018-19,2018,11,Region 2,37.2,49.5,64.5,56.8,50.8,25.3,34.8,47.3,61.6,54.3,47.4,23.3,39.6,51.7,67.4,59.3,54.2,27.3,5472,6363,2924,3509,1875,6642
2018-19,2018,11,Region 3,43.5,60.4,66.3,58.2,49.9,29.3,41.7,58.6,64,56.3,47.1,27.9,45.3,62.2,68.6,60.1,52.7,30.7,10239,12388,7411,10028,4356,11148
2018-19,2018,11,Region 4,32.5,51.2,52.9,48.7,40.2,22.3,30.9,49.6,50.8,47.1,38,21.1,34.1,52.8,55,50.3,42.4,23.5,12747,17631,7511,10301,5040,15319
2018-19,2018,11,Region 5,38.7,55.4,56.6,50.2,41.2,24.9,37.3,54,54.5,48.6,39.1,23.9,40.1,56.8,58.7,51.8,43.3,25.9,11367,14109,5324,6990,4004,13599
2018-19,2018,11,Region 6,35.4,53.1,55.3,51.2,42.5,22.9,33,50.9,53.1,49.3,40.5,21.3,37.8,55.3,57.5,53.1,44.5,24.5,6639,9402,7190,7649,6259,8385
2018-19,2018,11,Region 7,41.9,61.8,60.2,54.6,42.8,29.6,40.1,60.4,57,52,39.5,28.2,43.7,63.2,63.4,57.2,46.1,31,8701,11898,2527,3190,2031,10761
2018-19,2018,11,Region 8,41.5,56.3,59.3,53,40.7,27.6,39.9,54.9,56.3,50.6,37.7,26.4,43.1,57.7,62.3,55.4,43.7,28.8,9444,12390,3857,4907,2861,12613
2018-19,2018,11,Region 9,31.7,51.2,59.9,49.1,40.3,21.5,29.3,48.7,55.4,45.5,35.9,19.9,34.1,53.7,64.4,52.7,44.7,23.1,5754,7367,3125,3786,2305,8525
2018-19,2018,11,United States,36.9,54.4,58.6,51.9,43,24.7,36.3,53.8,57.5,51.1,41.9,24.3,37.5,55,59.7,52.7,44.1,25.1,86254,112055,46248,59141,33969,103839
2018-19,2018,12,Region 1,46.4,64.1,75.3,67,61.2,33.9,44.6,62.5,72.2,64.7,58.3,32.3,48.2,65.7,78.4,69.3,64.1,35.5,10668,13636,4089,5855,3263,9776
2018-19,2018,12,Region 10,43.5,60.9,63.3,54.7,42.6,30.6,41.5,59.1,59.6,51.8,38.7,29,45.5,62.7,67,57.6,46.5,32.2,5223,6871,2290,2926,1975,7071
2018-19,2018,12,Region 2,41.4,54.7,72.5,62.2,56.1,29.9,38.9,52.3,69.6,59.7,52.7,27.7,43.9,57.1,75.4,64.7,59.5,32.1,5472,6363,2924,3509,1875,6642
2018-19,2018,12,Region 3,46.6,64.7,73,62.8,53.4,31.9,44.8,62.9,70.8,60.9,50.6,30.5,48.4,66.5,75.2,64.7,56.2,33.3,10239,12388,7411,10028,4356,11148
2018-19,2018,12,Region 4,35.6,55.1,58.6,53,43.6,25,33.8,53.5,56.5,51.3,41.3,23.8,37.4,56.7,60.7,54.7,45.9,26.2,12747,17631,7511,10301,5040,15319
2018-19,2018,12,Region 5,42.1,60.1,62,54,43.8,28.4,40.7,58.7,59.9,52.3,41.6,27.2,43.5,61.5,64.1,55.7,46,29.6,11367,14109,5324,6990,4004,13599
2018-19,2018,12,Region 6,39,57.5,61.5,54.9,45.8,26.1,36.5,55.3,59.3,53,43.8,24.3,41.5,59.7,63.7,56.8,47.8,27.9,6639,9402,7190,7649,6259,8385
2018-19,2018,12,Region 7,44.6,65.5,65.5,58.1,45.9,32.9,42.8,64.1,62.3,55.5,42.5,31.5,46.4,66.9,68.7,60.7,49.3,34.3,8701,11898,2527,3190,2031,10761
2018-19,2018,12,Region 8,44.2,59.9,62.1,57.1,44.4,30.5,42.6,58.5,59.1,54.7,41.3,29.3,45.8,61.3,65.1,59.5,47.5,31.7,9444,12390,3857,4907,2861,12613
2018-19,2018,12,Region 9,35,57,65.2,53.8,42.5,25,32.5,54.5,60.7,50.1,38,23.4,37.5,59.5,69.7,57.5,47,26.6,5754,7367,3125,3786,2305,8525
2018-19,2018,12,United States,40.3,58.9,64.4,56.2,46.4,28,39.5,58.3,63.3,55.4,45.3,27.4,41.1,59.5,65.5,57,47.5,28.6,86254,112055,46248,59141,33969,103839
2019-20,2019,1,Region 1,56.3,74.2,81.6,73.4,65.4,41.5,54.7,72.8,79.1,71.4,62.6,39.9,57.9,75.6,84.1,75.4,68.2,43.1,12017,15531,4374,6749,3819,11817
2019-20,2019,1,Region 10,48.2,67.5,69.4,61.3,48.9,36.5,46.4,65.9,65.8,58.8,45.4,35.1,50,69.1,73,63.8,52.4,37.9,6525,8335,3910,4782,2474,9422
2019-20,2019,1,Region 2,46.6,64.4,77.4,68.3,54.6,34.9,44.4,62.2,74.7,66,51.4,33.1,48.8,66.6,80.1,70.6,57.8,36.7,3864,4408,3113,3482,2095,4818
2019-20,2019,1,Region 3,53.3,70,74.6,67.7,59.2,39.8,51.3,68,72.4,66,56.8,38.2,55.3,72,76.8,69.4,61.6,41.4,9154,11626,7667,10647,5854,10317
2019-20,2019,1,Region 4,43.5,65,64.3,55.4,47.7,31.5,41.5,63.4,62.1,53.7,45.3,30.1,45.5,66.6,66.5,57.1,50.1,32.9,10414,14572,6718,9391,4316,13085
2019-20,2019,1,Region 5,49.4,69.2,67.3,59.6,46.8,36.6,47.4,67.4,65.2,57.9,44.5,35,51.4,71,69.4,61.3,49.1,38.2,11369,13612,5732,7772,4080,14276
2019-20,2019,1,Region 6,43.7,62.9,70.1,59.1,49.2,32,41,60.4,67.7,57.1,46.8,30,46.4,65.4,72.5,61.1,51.6,34,6210,9268,7490,9348,5837,8313
2019-20,2019,1,Region 7,50.7,69.6,72.7,62.7,52.3,38.7,48.7,68,69.8,60.3,49.1,37.1,52.7,71.2,75.6,65.1,55.5,40.3,7149,10342,3198,4111,2332,9690
2019-20,2019,1,Region 8,50.5,69.8,73.5,64.1,53.2,38.3,48.5,68.2,70.5,61.6,50,36.7,52.5,71.4,76.5,66.6,56.4,39.9,7963,11649,4077,5413,3032,10815
2019-20,2019,1,Region 9,46.8,63.3,73.5,60.5,47.8,33.4,40.3,57.6,70.2,57.6,43.7,29.7,53.3,69,76.8,63.4,51.9,37.1,5129,6922,3898,5065,2757,7504
2019-20,2019,1,United States,47.7,66.6,70.9,61.3,50.7,35,46.5,65.6,69.9,60.5,49.7,34.2,48.9,67.6,71.9,62.1,51.7,35.8,79794,106265,50177,66760,36596,100057
2019-20,2019,2,Region 1,57.9,75.5,84.1,75.7,67.8,43.9,56.1,74.1,81.6,73.7,65,42.3,59.7,76.9,86.6,77.7,70.6,45.5,12017,15531,4374,6749,3819,11817
2019-20,2019,2,Region 10,50.6,69.1,72.8,63.4,51.7,38.4,48.8,67.5,69.1,60.9,48.1,37,52.4,70.7,76.5,65.9,55.3,39.8,6525,8335,3910,4782,2474,9422
2019-20,2019,2,Region 2,47.9,66.9,79.6,69.9,57,37,45.7,64.7,76.9,67.5,53.6,35.2,50.1,69.1,82.3,72.3,60.4,38.8,3864,4408,3113,3482,2095,4818
2019-20,2019,2,Region 3,55.1,71.3,77.6,69.8,60.5,41.4,53.1,69.3,75.4,68.1,58.1,39.8,57.1,73.3,79.8,71.5,62.9,43,9154,11626,7667,10647,5854,10317
2019-20,2019,2,Region 4,45,67.2,66.6,58.1,49.7,33.4,43,65.6,64.4,56.3,47.2,31.8,47,68.8,68.8,59.9,52.2,35,10414,14572,6718,9391,4316,13085
2019-20,2019,2,Region 5,50.5,70.6,69,61.5,48.3,38.3,48.5,68.8,66.9,59.8,46,36.7,52.5,72.4,71.1,63.2,50.6,39.9,11369,13612,5732,7772,4080,14276
2019-20,2019,2,Region 6,45.8,65.7,72.4,61.2,51.6,34.3,43.1,63.2,70,59.2,49,32.1,48.5,68.2,74.8,63.2,54.2,36.5,6210,9268,7490,9348,5837,8313
2019-20,2019,2,Region 7,51.9,70.6,74.6,64.5,52.8,40.1,49.9,69,71.7,62,49.5,38.5,53.9,72.2,77.5,67,56.1,41.7,7149,10342,3198,4111,2332,9690
2019-20,2019,2,Region 8,51.6,71.4,76,64.9,55,40,49.6,69.8,73,62.4,51.7,38.4,53.6,73,79,67.4,58.3,41.6,7963,11649,4077,5413,3032,10815
2019-20,2019,2,Region 9,50.9,64.7,77,62,48.8,36.2,43.8,58.8,73.7,59,44.7,32.3,58,70.6,80.3,65,52.9,40.1,5129,6922,3898,5065,2757,7504
2019-20,2019,2,United States,49.7,68.5,73.5,63.3,52.4,37.1,48.3,67.3,72.5,62.5,51.3,36.3,51.1,69.7,74.5,64.1,53.5,37.9,79794,106265,50177,66760,36596,100057
2019-20,2019,3,Region 1,58.7,76.1,84.6,76,68.6,44.7,56.9,74.5,82.1,74,65.8,43.1,60.5,77.7,87.1,78,71.4,46.3,12017,15531,4374,6749,3819,11817
2019-20,2019,3,Region 10,51,69.8,73.9,64.2,53.2,39.5,49.2,68.2,70.2,61.7,49.5,37.9,52.8,71.4,77.6,66.7,56.9,41.1,6525,8335,3910,4782,2474,9422
2019-20,2019,3,Region 2,48.2,67.7,80.6,71.1,58.8,38,46,65.5,77.8,68.7,55.3,36,50.4,69.9,83.4,73.5,62.3,40,3864,4408,3113,3482,2095,4818
2019-20,2019,3,Region 3,55.5,72.5,78.7,70.2,61.3,42.3,53.5,70.5,76.5,68.5,58.8,40.5,57.5,74.5,80.9,71.9,63.8,44.1,9154,11626,7667,10647,5854,10317
2019-20,2019,3,Region 4,45.5,68.2,67.4,58.7,50.4,34,43.5,66.4,65.2,56.9,47.9,32.4,47.5,70,69.6,60.5,52.9,35.6,10414,14572,6718,9391,4316,13085
2019-20,2019,3,Region 5,51.3,71.3,69.8,62.3,49.1,39.2,49.3,69.5,67.6,60.6,46.7,37.4,53.3,73.1,72,64,51.5,41,11369,13612,5732,7772,4080,14276
2019-20,2019,3,Region 6,46.9,66.7,73.9,62.5,52.4,34.6,44,64.2,71.4,60.4,49.8,32.4,49.8,69.2,76.4,64.6,55,36.8,6210,9268,7490,9348,5837,8313
2019-20,2019,3,Region 7,52.4,71.1,75,65.1,52.9,40.6,50.4,69.3,72.1,62.6,49.6,39,54.4,72.9,77.9,67.6,56.2,42.2,7149,10342,3198,4111,2332,9690
2019-20,2019,3,Region 8,52.8,72.1,77.2,65.6,55.5,41.1,50.6,70.5,74.1,63.1,52.2,39.5,55,73.7,80.3,68.1,58.8,42.7,7963,11649,4077,5413,3032,10815
2019-20,2019,3,Region 9,51.1,65.3,78.2,62.4,49.5,36.7,44,59.4,74.8,59.4,45.3,32.8,58.2,71.2,81.6,65.4,53.7,40.6,5129,6922,3898,5065,2757,7504
2019-20,2019,3,United States,50.3,69.3,74.5,64,53.3,37.8,48.9,68.1,73.5,63.2,52.2,37,51.7,70.5,75.5,64.8,54.4,38.6,79794,106265,50177,66760,36596,100057
2019-20,2019,4,Region 1,58.9,76.2,84.6,76.2,68.6,45,57.1,74.6,82.1,74.2,65.8,43.4,60.7,77.8,87.1,78.2,71.4,46.6,12017,15531,4374,6749,3819,11817
2019-20,2019,4,Region 10,51.2,70,75.4,64.8,53.6,40.3,49.4,68.4,71.6,62.2,49.8,38.7,53,71.6,79.2,67.4,57.4,41.9,6525,8335,3910,4782,2474,9422
2019-20,2019,4,Region 2,48.4,68.1,80.6,71.4,58.8,38.1,46.2,65.9,77.8,69,55.3,36.1,50.6,70.3,83.4,73.8,62.3,40.1,3864,4408,3113,3482,2095,4818
2019-20,2019,4,Region 3,55.9,72.5,79,70.2,61.5,43,53.9,70.5,76.8,68.5,59,41.2,57.9,74.5,81.2,71.9,64,44.8,9154,11626,7667,10647,5854,10317
2019-20,2019,4,Region 4,45.9,68.4,67.9,58.9,50.4,34.4,43.9,66.6,65.6,57.1,47.9,32.8,47.9,70.2,70.2,60.7,52.9,36,10414,14572,6718,9391,4316,13085
2019-20,2019,4,Region 5,51.4,71.6,70.2,62.5,49.1,40.1,49.4,69.8,68,60.8,46.7,38.1,53.4,73.4,72.4,64.2,51.5,42.1,11369,13612,5732,7772,4080,14276
2019-20,2019,4,Region 6,47.3,66.8,75.1,62.7,52.4,35.1,44.4,64.3,72.5,60.6,49.8,32.9,50.2,69.3,77.7,64.8,55,37.3,6210,9268,7490,9348,5837,8313
2019-20,2019,4,Region 7,52.6,71.3,75.2,65.1,52.9,40.7,50.6,69.5,72.3,62.6,49.6,39.1,54.6,73.1,78.1,67.6,56.2,42.3,7149,10342,3198,4111,2332,9690
2019-20,2019,4,Region 8,52.9,72.5,77.6,66.2,55.5,41.5,50.7,70.9,74.5,63.6,52.2,39.9,55.1,74.1,80.7,68.8,58.8,43.1,7963,11649,4077,5413,3032,10815
2019-20,2019,4,Region 9,51.2,66.2,78.4,62.7,49.6,36.8,44.1,60.1,75,59.7,45.4,32.9,58.3,72.3,81.8,65.7,53.8,40.7,5129,6922,3898,5065,2757,7504
2019-20,2019,4,United States,50.5,69.6,75,64.3,53.3,38.2,49.1,68.4,74,63.5,52.2,37.4,51.9,70.8,76,65.1,54.4,39,79794,106265,50177,66760,36596,100057
2019-20,2019,5,Region 1,58.9,76.3,84.8,76.2,68.6,45.3,57.1,74.7,82.2,74.2,65.8,43.5,60.7,77.9,87.4,78.2,71.4,47.1,12017,15531,4374,6749,3819,11817
2019-20,2019,5,Region 10,51.2,70,76.1,65.2,53.6,40.5,49.4,68.4,72.3,62.6,49.8,38.9,53,71.6,79.9,67.8,57.4,42.1,6525,8335,3910,4782,2474,9422
2019-20,2019,5,Region 2,48.4,68.1,80.6,71.4,58.9,38.2,46.2,65.9,77.8,69,55.4,36.2,50.6,70.3,83.4,73.8,62.4,40.2,3864,4408,3113,3482,2095,4818
2019-20,2019,5,Region 3,56.9,72.6,79,70.3,61.5,43.6,54.5,70.6,76.8,68.6,59,41.6,59.3,74.6,81.2,72,64,45.6,9154,11626,7667,10647,5854,10317
2019-20,2019,5,Region 4,46,68.6,68.1,59,50.4,34.5,44,66.8,65.8,57.2,47.9,32.9,48,70.4,70.4,60.8,52.9,36.1,10414,14572,6718,9391,4316,13085
2019-20,2019,5,Region 5,51.4,72.1,70.6,62.5,49.1,40.1,49.4,70.3,68.3,60.8,46.7,38.1,53.4,73.9,72.9,64.2,51.5,42.1,11369,13612,5732,7772,4080,14276
2019-20,2019,5,Region 6,47.3,66.8,75.2,63,52.5,35.4,44.4,64.3,72.6,60.8,49.9,33.2,50.2,69.3,77.8,65.2,55.1,37.6,6210,9268,7490,9348,5837,8313
2019-20,2019,5,Region 7,52.6,71.9,76.7,65.1,52.9,40.8,50.6,70.1,73.5,62.6,49.6,39.2,54.6,73.7,79.9,67.6,56.2,42.4,7149,10342,3198,4111,2332,9690
2019-20,2019,5,Region 8,53,72.5,78.4,66.7,55.5,41.8,50.8,70.9,75.2,64.1,52.2,40.2,55.2,74.1,81.6,69.3,58.8,43.4,7963,11649,4077,5413,3032,10815
2019-20,2019,5,Region 9,51.2,66.2,78.4,63.6,49.6,36.8,44.1,60.1,75,60.5,45.4,32.9,58.3,72.3,81.8,66.7,53.8,40.7,5129,6922,3898,5065,2757,7504
2019-20,2019,5,United States,50.6,69.8,75.2,64.5,53.3,38.4,49.2,68.6,74.2,63.7,52.2,37.6,52,71,76.2,65.3,54.4,39.2,79794,106265,50177,66760,36596,100057
2019-20,2019,7,Region 1,,0.4,2.5,1.5,,0.4,,0.2,1.5,1,,0.2,,0.6,3.5,2,,0.6,,15531,4374,6749,,11817
2019-20,2019,7,Region 10,,0.4,1.6,1.1,,0.4,,0.2,0.9,0.5,,0.2,,0.6,2.3,1.7,,0.6,,8335,3910,4782,,9422
2019-20,2019,7,Region 2,0,,3,1.4,1.2,,0,,1.8,0.9,0.6,,0,,4.2,1.9,1.8,,3864,,3113,3482,2095,
2019-20,2019,7,Region 3,0.1,,2.4,1.2,1,,0.1,,1.7,0.8,0.5,,0.1,,3.1,1.6,1.5,,9154,,7667,10647,5854,
2019-20,2019,7,Region 4,0.2,0.4,2.6,1.3,1.7,,0.2,0.2,1.9,1,1,,0.2,0.6,3.3,1.6,2.4,,10414,14572,6718,9391,4316,
2019-20,2019,7,Region 5,,,1.7,1.4,1,,,,1.3,1,0.6,,,,2.1,1.8,1.4,,,,5732,7772,4080,
2019-20,2019,7,Region 6,,,2.3,1.8,1.7,,,,1.7,1.3,1.2,,,,2.9,2.3,2.2,,,,7490,9348,5837,
2019-20,2019,7,Region 7,,0.2,,0.9,,,,0.2,,0.5,,,,0.2,,1.3,,,,10342,,4111,,
2019-20,2019,7,Region 8,,,1.8,,,,,,1,,,,,,2.6,,,,,,4077,,,
2019-20,2019,7,Region 9,,0.4,2.9,1.5,,,,0.2,1.8,0.7,,,,0.6,4,2.3,,,,6922,3898,5065,,
2019-20,2019,7,United States,0.2,0.3,2.4,1.4,1.3,0.3,0.2,0.3,2.1,1.2,1.1,0.3,0.2,0.3,2.7,1.6,1.5,0.3,79794,106265,50177,66760,36596,100057
2019-20,2019,8,Region 1,1.2,2,7.1,4.5,3.7,1.5,0.8,1.4,5.7,3.6,2.7,1.1,1.6,2.6,8.5,5.4,4.7,1.9,12017,15531,4374,6749,3819,11817
2019-20,2019,8,Region 10,1.4,1.8,6.1,4.8,3.7,1.2,1,1.4,4.6,3.6,2.4,1,1.8,2.2,7.6,6,5,1.4,6525,8335,3910,4782,2474,9422
